CustomerID,Recency,Frequency,Monetary,R,F,M,RFM_Segment,RFM_Score,Segment,Cluster
14807.0,26,2,519.29,4,2,3,423,9,Recent Customers,1
14809.0,257,2,686.76,1,2,3,123,6,Others,0
14810.0,5,3,449.14,5,3,2,532,10,Recent Engaged,1
14811.0,23,1,170.5,4,1,1,411,6,Recent Customers,1
14812.0,234,1,185.8,1,1,1,111,3,Others,0
14813.0,5,4,935.44,5,4,3,543,12,Recent Engaged,1
14814.0,217,1,160.46,1,1,1,111,3,Others,0
14817.0,31,5,2849.52,4,4,5,445,13,Loyal Customers,1
14818.0,94,3,512.61,2,3,3,233,8,Others,1
14819.0,130,2,198.09,2,2,1,221,5,Others,1
14820.0,16,5,767.47,4,4,3,443,11,Recent Engaged,1
14821.0,2,7,1237.65,5,5,4,554,14,Loyal Customers,1
14822.0,121,1,157.70000000000002,2,1,1,211,4,Others,1
14824.0,15,6,2895.2000000000003,5,4,5,545,14,Loyal Customers,1
14825.0,4,13,2698.17,5,5,5,555,15,Loyal Customers,1
14826.0,217,2,385.2,1,2,2,122,5,Others,0
14827.0,301,1,0.0,1,1,1,111,3,Others,0
14828.0,24,10,7699.7,4,5,5,455,14,Loyal Customers,1
14829.0,8,4,995.29,5,4,4,544,13,Loyal Customers,1
14831.0,316,3,1676.57,1,3,4,134,8,High Value,0
14832.0,266,1,322.69,1,1,2,112,4,Others,0
14833.0,134,1,94.8,2,1,1,211,4,Others,1
14834.0,43,1,485.86,3,1,2,312,6,Others,1
14835.0,164,2,297.0,2,2,2,222,6,Others,0
14837.0,78,5,1810.82,2,4,4,244,10,Frequent Buyers,1
14838.0,59,2,773.6700000000001,3,2,3,323,8,Others,1
14839.0,54,3,915.28,3,3,3,333,9,Others,1
14840.0,175,1,299.86,2,1,2,212,5,Others,0
14841.0,10,8,3867.24,5,5,5,555,15,Loyal Customers,1
14843.0,72,1,211.8,2,1,1,211,4,Others,1
14844.0,66,6,3512.62,3,4,5,345,12,Big Spenders,1
14845.0,235,1,150.0,1,1,1,111,3,Others,0
14846.0,63,1,437.4,3,1,2,312,6,Others,1
14847.0,43,2,1039.55,3,2,4,324,9,Big Spenders,1
14848.0,40,1,310.56,3,1,2,312,6,Others,1
14849.0,9,21,7832.91,5,5,5,555,15,Loyal Customers,1
14850.0,53,6,1468.26,3,4,4,344,11,Big Spenders,1
14851.0,266,1,318.06,1,1,2,112,4,Others,0
14852.0,60,12,3310.49,3,5,5,355,13,Big Spenders,1
14853.0,59,3,901.07,3,3,3,333,9,Others,1
14854.0,26,4,1563.03,4,4,4,444,12,Loyal Customers,1
14855.0,110,5,5874.65,2,4,5,245,11,Frequent Buyers,1
14857.0,78,5,2478.731,2,4,5,245,11,Frequent Buyers,1
14858.0,141,1,180.75,2,1,1,211,4,Others,0
14859.0,190,1,351.9,1,1,2,112,4,Others,0
14861.0,16,9,1254.94,4,5,4,454,13,Loyal Customers,1
14865.0,8,3,77.52000000000001,5,3,1,531,9,Recent Engaged,1
14866.0,2,8,6460.32,5,5,5,555,15,Loyal Customers,1
14867.0,31,13,2241.78,4,5,5,455,14,Loyal Customers,1
14868.0,16,4,1230.42,4,4,4,444,12,Loyal Customers,1
14869.0,24,4,2078.54,4,4,5,445,13,Loyal Customers,1
14870.0,49,5,1511.7,3,4,4,344,11,Big Spenders,1
14871.0,129,5,736.59,2,4,3,243,9,Frequent Buyers,1
14872.0,119,3,816.6,2,3,3,233,8,Others,1
14873.0,269,1,334.45,1,1,2,112,4,Others,0
14874.0,171,1,116.18,2,1,1,211,4,Others,0
14875.0,77,1,1397.08,2,1,4,214,7,High Value,1
14876.0,157,2,256.7,2,2,2,222,6,Others,0
14877.0,54,2,437.0,3,2,2,322,7,Others,1
14878.0,12,16,2619.7000000000003,5,5,5,555,15,Loyal Customers,1
14879.0,320,1,185.06,1,1,1,111,3,Others,0
14882.0,26,12,3038.4500000000003,4,5,5,455,14,Loyal Customers,1
14884.0,305,1,120.6,1,1,1,111,3,Others,0
14885.0,63,2,832.8,3,2,3,323,8,Others,1
14890.0,254,2,691.6,1,2,3,123,6,Others,0
14891.0,52,2,552.35,3,2,3,323,8,Others,1
14892.0,326,1,202.35,1,1,1,111,3,Others,0
14893.0,253,1,571.76,1,1,3,113,5,Others,0
14894.0,79,2,837.0600000000001,2,2,3,223,7,Others,1
14895.0,19,18,13980.83,4,5,5,455,14,Loyal Customers,1
14896.0,1,7,1623.65,5,5,4,554,14,Loyal Customers,1
14897.0,45,4,1774.16,3,4,4,344,11,Big Spenders,1
14898.0,7,9,2204.29,5,5,5,555,15,Loyal Customers,1
14899.0,31,1,1384.88,4,1,4,414,9,Big Spenders,1
14900.0,158,1,13.919999999999998,2,1,1,211,4,Others,0
14901.0,2,5,868.36,5,4,3,543,12,Recent Engaged,1
14902.0,31,2,702.96,4,2,3,423,9,Recent Customers,1
14904.0,44,2,615.2,3,2,3,323,8,Others,1
14905.0,10,6,1355.24,5,4,4,544,13,Loyal Customers,1
14906.0,81,1,68.44,2,1,1,211,4,Others,1
14907.0,3,10,2664.69,5,5,5,555,15,Loyal Customers,1
14908.0,99,1,104.1,2,1,1,211,4,Others,1
14909.0,73,3,1404.68,2,3,4,234,9,High Value,1
14913.0,24,4,2845.7,4,4,5,445,13,Loyal Customers,1
14915.0,11,9,1503.77,5,5,4,554,14,Loyal Customers,1
14916.0,67,4,1773.97,3,4,4,344,11,Big Spenders,1
14917.0,232,2,1123.75,1,2,4,124,7,High Value,0
14918.0,40,7,4345.66,3,5,5,355,13,Big Spenders,1
14919.0,175,1,359.35,2,1,2,212,5,Others,0
14920.0,201,1,629.4,1,1,3,113,5,Others,0
14922.0,29,2,843.74,4,2,3,423,9,Recent Customers,1
14924.0,246,2,620.96,1,2,3,123,6,Others,0
14926.0,17,2,359.4,4,2,2,422,8,Recent Customers,1
14927.0,32,1,308.2,4,1,2,412,7,Recent Customers,1
14928.0,263,1,223.91000000000005,1,1,1,111,3,Others,0
14929.0,57,1,612.8100000000001,3,1,3,313,7,Others,1
14940.0,53,2,531.49,3,2,3,323,8,Others,1
14941.0,214,1,182.1,1,1,1,111,3,Others,0
14942.0,37,4,746.56,3,4,3,343,10,Frequent Buyers,1
14943.0,299,1,107.62,1,1,1,111,3,Others,0
14944.0,25,7,3884.42,4,5,5,455,14,Loyal Customers,1
14945.0,49,1,179.4,3,1,1,311,5,Others,1
14947.0,24,4,758.97,4,4,3,443,11,Recent Engaged,1
14949.0,105,4,515.0,2,4,3,243,9,Frequent Buyers,1
14952.0,32,21,9529.86,4,5,5,455,14,Loyal Customers,1
14953.0,54,3,723.95,3,3,3,333,9,Others,1
14954.0,339,1,167.27,1,1,1,111,3,Others,0
14955.0,368,1,163.77,1,1,1,111,3,Others,0
14956.0,57,1,1325.0,3,1,4,314,8,Big Spenders,1
14957.0,280,1,274.8,1,1,2,112,4,Others,0
14958.0,231,3,458.26,1,3,2,132,6,Others,0
14961.0,15,13,9365.47,5,5,5,555,15,Loyal Customers,1
14962.0,175,3,240.21000000000004,2,3,1,231,6,Others,0
14963.0,15,7,1676.68,5,5,4,554,14,Loyal Customers,1
14966.0,23,5,924.52,4,4,3,443,11,Recent Engaged,1
14967.0,77,5,1518.81,2,4,4,244,10,Frequent Buyers,1
14968.0,94,1,357.4,2,1,2,212,5,Others,1
14969.0,339,1,906.23,1,1,3,113,5,Others,0
14970.0,45,8,3327.29,3,5,5,355,13,Big Spenders,1
14972.0,17,1,30.300000000000004,4,1,1,411,6,Recent Customers,1
14975.0,57,1,192.45,3,1,1,311,5,Others,1
14977.0,361,1,31.93,1,1,1,111,3,Others,0
14978.0,66,5,1210.72,3,4,4,344,11,Big Spenders,1
14979.0,371,1,439.46,1,1,2,112,4,Others,0
14980.0,373,1,150.68,1,1,1,111,3,Others,0
14981.0,59,1,270.8,3,1,2,312,6,Others,1
14982.0,208,1,237.78,1,1,1,111,3,Others,0
14983.0,325,1,183.2,1,1,1,111,3,Others,0
14984.0,24,4,1058.14,4,4,4,444,12,Loyal Customers,1
14986.0,12,2,566.9,5,2,3,523,10,Recent Customers,1
14987.0,1,7,1387.4499999999998,5,5,4,554,14,Loyal Customers,1
14988.0,16,6,1732.06,4,4,4,444,12,Loyal Customers,1
14989.0,297,1,342.4,1,1,2,112,4,Others,0
14990.0,248,2,305.42,1,2,2,122,5,Others,0
14991.0,66,1,314.67,3,1,2,312,6,Others,1
14992.0,78,1,210.5,2,1,1,211,4,Others,1
14993.0,199,1,36.13,1,1,1,111,3,Others,0
14994.0,18,5,960.63,4,4,3,443,11,Recent Engaged,1
14996.0,117,2,442.29,2,2,2,222,6,Others,1
14997.0,291,1,230.4,1,1,1,111,3,Others,0
14998.0,64,2,340.86,3,2,2,322,7,Others,1
14999.0,228,1,129.48000000000002,1,1,1,111,3,Others,0
15001.0,30,2,230.86,4,2,1,421,7,Recent Customers,1
15002.0,3,6,3175.52,5,4,5,545,14,Loyal Customers,1
15003.0,109,6,1060.7,2,4,4,244,10,Frequent Buyers,1
15005.0,2,29,7789.63,5,5,5,555,15,Loyal Customers,1
15006.0,89,1,323.05,2,1,2,212,5,Others,1
15008.0,116,2,360.0,2,2,2,222,6,Others,1
15011.0,31,2,416.6,4,2,2,422,8,Recent Customers,1
15012.0,9,2,437.58,5,2,2,522,9,Recent Customers,1
15013.0,123,10,1641.3,2,5,4,254,11,Frequent Buyers,1
15015.0,137,13,2365.02,2,5,5,255,12,Frequent Buyers,1
15016.0,29,4,460.26,4,4,2,442,10,Recent Engaged,1
15018.0,3,1,111.25,5,1,1,511,7,Recent Customers,1
15020.0,15,1,203.42,5,1,1,511,7,Recent Customers,1
15021.0,2,4,869.01,5,4,3,543,12,Recent Engaged,1
15022.0,313,1,281.05,1,1,2,112,4,Others,0
15023.0,5,10,5367.92,5,5,5,555,15,Loyal Customers,1
15024.0,3,8,2414.18,5,5,5,555,15,Loyal Customers,1
15025.0,204,1,636.08,1,1,3,113,5,Others,0
15026.0,11,2,592.61,5,2,3,523,10,Recent Customers,1
15027.0,31,6,2129.45,4,4,5,445,13,Loyal Customers,1
15028.0,4,3,530.58,5,3,3,533,11,Recent Engaged,1
15029.0,255,1,365.1,1,1,2,112,4,Others,0
15030.0,16,6,1461.63,4,4,4,444,12,Loyal Customers,1
15031.0,30,10,2488.44,4,5,5,455,14,Loyal Customers,1
15032.0,2,7,8821.55,5,5,5,555,15,Loyal Customers,1
15034.0,22,6,4004.79,4,4,5,445,13,Loyal Customers,1
15037.0,12,2,402.51,5,2,2,522,9,Recent Customers,1
15038.0,5,4,604.37,5,4,3,543,12,Recent Engaged,1
15039.0,4,47,20116.99,5,5,5,555,15,Loyal Customers,2
15040.0,177,1,7.49,2,1,1,211,4,Others,0
15041.0,80,1,113.67,2,1,1,211,4,Others,1
15042.0,231,1,179.52,1,1,1,111,3,Others,0
15043.0,99,5,2336.8,2,4,5,245,11,Frequent Buyers,1
15044.0,15,18,8504.1,5,5,5,555,15,Loyal Customers,1
15046.0,61,10,2598.62,3,5,5,355,13,Big Spenders,1
15048.0,4,1,98.7,5,1,1,511,7,Recent Customers,1
15050.0,57,2,2411.7,3,2,5,325,10,Big Spenders,1
15051.0,15,6,2543.55,5,4,5,545,14,Loyal Customers,1
15055.0,110,3,560.07,2,3,3,233,8,Others,1
15056.0,156,1,133.45,2,1,1,211,4,Others,0
15057.0,79,3,1766.46,2,3,4,234,9,High Value,1
15058.0,12,5,1285.04,5,4,4,544,13,Loyal Customers,1
15059.0,12,10,2185.85,5,5,5,555,15,Loyal Customers,1
15061.0,3,86,83284.38,5,5,5,555,15,Loyal Customers,2
15062.0,59,4,1597.76,3,4,4,344,11,Big Spenders,1
15064.0,46,4,1254.41,3,4,4,344,11,Big Spenders,1
15065.0,46,1,168.73,3,1,1,311,5,Others,1
15067.0,49,2,2133.12,3,2,5,325,10,Big Spenders,1
15068.0,54,2,623.49,3,2,3,323,8,Others,1
15070.0,8,3,737.0500000000001,5,3,3,533,11,Recent Engaged,1
15071.0,22,2,473.49,4,2,2,422,8,Recent Customers,1
15072.0,115,1,187.52,2,1,1,211,4,Others,1
15073.0,36,5,1744.61,4,4,4,444,12,Loyal Customers,1
15074.0,65,2,817.46,3,3,3,333,9,Others,1
15076.0,128,2,566.89,2,3,3,233,8,Others,1
15077.0,130,2,2428.08,2,3,5,235,10,High Value,1
15078.0,4,23,8018.77,5,5,5,555,15,Loyal Customers,1
15079.0,1,8,2871.74,5,5,5,555,15,Loyal Customers,1
15080.0,63,2,546.25,3,3,3,333,9,Others,1
15081.0,3,8,1460.92,5,5,4,554,14,Loyal Customers,1
15082.0,304,1,93.35,1,1,1,111,3,Others,0
15084.0,15,2,965.2,5,3,4,534,12,Recent Engaged,1
15085.0,365,1,347.54,1,1,2,112,4,Others,0
15086.0,200,2,218.53,1,3,1,131,5,Others,0
15091.0,310,2,565.9,1,3,3,133,7,Others,0
15092.0,98,1,318.65,2,1,2,212,5,Others,1
15093.0,8,18,9729.09,5,5,5,555,15,Loyal Customers,1
15094.0,99,2,83.0,2,3,1,231,6,Others,1
15095.0,56,6,1771.04,3,4,4,344,11,Big Spenders,1
15097.0,219,2,660.27,1,3,3,133,7,Others,0
15100.0,2,6,2018.7,5,4,4,544,13,Loyal Customers,1
15101.0,151,4,1160.41,2,4,4,244,10,Frequent Buyers,0
15102.0,166,2,554.67,2,3,3,233,8,Others,0
15105.0,66,2,795.98,3,3,3,333,9,Others,1
15107.0,8,4,620.85,5,4,3,543,12,Recent Engaged,1
15109.0,215,2,498.15,1,3,3,133,7,Others,0
15110.0,39,2,509.75,3,3,3,333,9,Others,1
15111.0,8,3,1163.39,5,3,4,534,12,Recent Engaged,1
15112.0,247,1,209.4,1,1,1,111,3,Others,0
15114.0,19,2,639.56,4,3,3,433,10,Recent Engaged,1
15115.0,368,1,191.74,1,1,1,111,3,Others,0
15117.0,84,3,934.19,2,3,3,233,8,Others,1
15122.0,58,8,2863.69,3,5,5,355,13,Big Spenders,1
15123.0,57,3,2456.86,3,3,5,335,11,Big Spenders,1
15124.0,112,2,266.63,2,3,2,232,7,Others,1
15125.0,115,9,5496.39,2,5,5,255,12,Frequent Buyers,1
15126.0,172,2,449.49,2,3,2,232,7,Others,0
15127.0,155,1,304.97,2,1,2,212,5,Others,0
15128.0,66,1,312.68,3,1,2,312,6,Others,1
15129.0,21,12,3412.78,4,5,5,455,14,Loyal Customers,1
15131.0,30,1,80.28,4,1,1,411,6,Recent Customers,1
15133.0,18,2,824.48,4,3,3,433,10,Recent Engaged,1
15134.0,17,2,208.3,4,3,1,431,8,Recent Engaged,1
15135.0,192,1,166.63,1,1,1,111,3,Others,0
15137.0,156,2,823.4,2,3,3,233,8,Others,0
15138.0,29,1,502.52,4,1,3,413,8,Recent Customers,1
15140.0,78,1,889.44,2,1,3,213,6,Others,1
15141.0,93,7,1388.47,2,5,4,254,11,Frequent Buyers,1
15142.0,46,5,2121.18,3,4,5,345,12,Big Spenders,1
15143.0,68,1,304.18,3,1,2,312,6,Others,1
15144.0,15,12,5579.87,5,5,5,555,15,Loyal Customers,1
15149.0,212,4,1033.81,1,4,4,144,9,Frequent Buyers,0
15150.0,92,3,3686.61,2,3,5,235,10,High Value,1
15151.0,59,2,2085.61,3,3,5,335,11,Big Spenders,1
15152.0,337,1,518.14,1,1,3,113,5,Others,0
15154.0,114,2,1091.99,2,3,4,234,9,High Value,1
15155.0,19,1,383.97,4,1,2,412,7,Recent Customers,1
15157.0,205,2,718.04,1,3,3,133,7,Others,0
15158.0,37,1,204.62,3,1,1,311,5,Others,1
15159.0,31,4,3475.7200000000003,4,4,5,445,13,Loyal Customers,1
15160.0,10,3,431.11,5,3,2,532,10,Recent Engaged,1
15161.0,24,1,119.92,4,1,1,411,6,Recent Customers,1
15162.0,367,1,312.9,1,1,2,112,4,Others,0
15164.0,25,6,1225.87,4,4,4,444,12,Loyal Customers,1
15165.0,9,1,487.75,5,1,2,512,8,Recent Customers,1
15166.0,103,1,167.16,2,1,1,211,4,Others,1
15167.0,43,4,1496.67,3,4,4,344,11,Big Spenders,1
15169.0,18,2,569.22,4,3,3,433,10,Recent Engaged,1
15170.0,42,1,81.15,3,1,1,311,5,Others,1
15173.0,16,7,1494.6,4,5,4,454,13,Loyal Customers,1
15174.0,46,1,345.71,3,1,2,312,6,Others,1
15176.0,303,1,988.04,1,1,4,114,6,High Value,0
15177.0,61,1,948.93,3,1,3,313,7,Others,1
15179.0,28,8,5284.97,4,5,5,455,14,Loyal Customers,1
15180.0,3,3,816.9300000000001,5,3,3,533,11,Recent Engaged,1
15181.0,56,2,510.72,3,3,3,333,9,Others,1
15182.0,21,9,2376.1020000000003,4,5,5,455,14,Loyal Customers,1
15183.0,183,3,639.93,1,3,3,133,7,Others,0
15184.0,23,2,283.19,4,3,2,432,9,Recent Engaged,1
15186.0,110,3,991.79,2,3,4,234,9,High Value,1
15188.0,361,1,310.43,1,1,2,112,4,Others,0
15189.0,17,5,1298.99,4,4,4,444,12,Loyal Customers,1
15190.0,70,1,834.4399999999999,3,1,3,313,7,Others,1
15191.0,99,3,588.05,2,3,3,233,8,Others,1
15192.0,1,3,937.07,5,3,3,533,11,Recent Engaged,1
15194.0,4,14,4811.16,5,5,5,555,15,Loyal Customers,1
15196.0,68,2,316.25,3,3,2,332,8,Others,1
15197.0,30,3,797.9,4,3,3,433,10,Recent Engaged,1
15198.0,44,3,377.71,3,3,2,332,8,Others,1
15199.0,10,6,1853.7,5,4,4,544,13,Loyal Customers,1
15200.0,130,1,549.05,2,1,3,213,6,Others,1
15201.0,75,2,606.4100000000001,2,3,3,233,8,Others,1
15202.0,56,3,6001.49,3,3,5,335,11,Big Spenders,1
15203.0,26,9,2572.38,4,5,5,455,14,Loyal Customers,1
15207.0,52,3,683.9200000000001,3,3,3,333,9,Others,1
15208.0,59,1,100.4,3,1,1,311,5,Others,1
15209.0,366,1,178.98000000000002,1,1,1,111,3,Others,0
15210.0,14,2,845.01,5,3,3,533,11,Recent Engaged,1
15211.0,1,1,383.07,5,1,2,512,8,Recent Customers,1
15212.0,12,1,106.48,5,1,1,511,7,Recent Customers,1
15215.0,29,4,1687.49,4,4,4,444,12,Loyal Customers,1
15216.0,254,1,389.49,1,1,2,112,4,Others,0
15217.0,199,1,426.24,1,1,2,112,4,Others,0
15218.0,25,11,5759.68,4,5,5,455,14,Loyal Customers,1
15219.0,284,1,379.7,1,1,2,112,4,Others,0
15221.0,2,4,2062.2000000000003,5,4,4,544,13,Loyal Customers,1
15222.0,108,10,2965.91,2,5,5,255,12,Frequent Buyers,1
15223.0,245,3,662.2,1,3,3,133,7,Others,0
15224.0,148,3,549.28,2,3,3,233,8,Others,0
15227.0,32,4,1269.09,4,4,4,444,12,Loyal Customers,1
15228.0,64,2,2193.56,3,3,5,335,11,Big Spenders,1
15229.0,222,1,160.5,1,1,1,111,3,Others,0
15231.0,257,1,250.26,1,1,2,112,4,Others,0
15233.0,37,1,59.400000000000006,3,1,1,311,5,Others,1
15235.0,5,6,690.3000000000001,5,4,3,543,12,Recent Engaged,1
15240.0,10,7,2753.41,5,5,5,555,15,Loyal Customers,1
15241.0,66,3,1293.72,3,3,4,334,10,Big Spenders,1
15242.0,58,1,302.04,3,1,2,312,6,Others,1
15243.0,71,1,610.6,2,1,3,213,6,Others,1
15244.0,302,1,280.51,1,1,2,112,4,Others,0
15245.0,38,5,2095.0,3,4,5,345,12,Big Spenders,1
15246.0,191,1,266.25,1,1,2,112,4,Others,0
15247.0,113,2,620.06,2,3,3,233,8,Others,1
15248.0,47,3,1893.93,3,3,4,334,10,Big Spenders,1
15249.0,66,5,2577.54,3,4,5,345,12,Big Spenders,1
15250.0,276,1,60.0,1,1,1,111,3,Others,0
15251.0,50,10,9839.55,3,5,5,355,13,Big Spenders,1
15252.0,57,3,1362.63,3,3,4,334,10,Big Spenders,1
15253.0,39,3,1136.89,3,3,4,334,10,Big Spenders,1
15254.0,182,2,787.99,1,3,3,133,7,Others,0
15255.0,32,8,2838.57,4,5,5,455,14,Loyal Customers,1
15256.0,197,1,71.95,1,1,1,111,3,Others,0
15257.0,50,1,368.75,3,1,2,312,6,Others,1
15259.0,148,4,1182.38,2,4,4,244,10,Frequent Buyers,0
15260.0,8,20,7377.46,5,5,5,555,15,Loyal Customers,1
15261.0,17,3,1253.18,4,3,4,434,11,Recent Engaged,1
15262.0,16,2,239.87,4,3,1,431,8,Recent Engaged,1
15264.0,166,1,454.66,2,1,2,212,5,Others,0
15265.0,240,2,1839.52,1,3,4,134,8,High Value,0
15266.0,15,4,732.91,5,4,3,543,12,Recent Engaged,1
15268.0,114,3,961.9,2,3,4,234,9,High Value,1
15269.0,16,2,816.56,4,3,3,433,10,Recent Engaged,1
15270.0,36,14,6145.37,4,5,5,455,14,Loyal Customers,1
15271.0,1,10,2202.4700000000003,5,5,5,555,15,Loyal Customers,1
15272.0,86,4,1363.54,2,4,4,244,10,Frequent Buyers,1
15273.0,235,1,228.96,1,1,1,111,3,Others,0
15276.0,30,3,514.22,4,3,3,433,10,Recent Engaged,1
15277.0,61,1,220.44,3,1,1,311,5,Others,1
15278.0,197,4,496.16,1,4,3,143,8,Frequent Buyers,0
15279.0,16,4,1290.03,4,4,4,444,12,Loyal Customers,1
15280.0,124,2,293.1,2,3,2,232,7,Others,1
15281.0,14,7,6211.42,5,5,5,555,15,Loyal Customers,1
15282.0,206,1,348.59,1,1,2,112,4,Others,0
15283.0,26,3,148.33,4,3,1,431,8,Recent Engaged,1
15284.0,136,1,24.75,2,1,1,211,4,Others,1
15285.0,43,1,94.92,3,1,1,311,5,Others,1
15287.0,15,3,369.34,5,3,2,532,10,Recent Engaged,1
15288.0,1,6,1576.61,5,4,4,544,13,Loyal Customers,1
15289.0,94,2,653.3100000000001,2,3,3,233,8,Others,1
15290.0,29,8,2553.06,4,5,5,455,14,Loyal Customers,1
15291.0,9,26,9178.26,5,5,5,555,15,Loyal Customers,1
15293.0,301,1,247.5,1,1,2,112,4,Others,0
15294.0,46,1,233.35,3,1,1,311,5,Others,1
15295.0,290,1,217.24,1,1,1,111,3,Others,0
15296.0,56,6,6669.97,3,4,5,345,12,Big Spenders,1
15298.0,2,12,4659.47,5,5,5,555,15,Loyal Customers,1
15299.0,8,6,3484.53,5,4,5,545,14,Loyal Customers,1
15301.0,4,6,2533.09,5,4,5,545,14,Loyal Customers,1
15302.0,366,1,308.0,1,1,2,112,4,Others,0
15303.0,201,2,650.16,1,3,3,133,7,Others,0
15304.0,4,2,225.15,5,3,1,531,9,Recent Engaged,1
15305.0,191,1,93.6,1,1,1,111,3,Others,0
15306.0,136,6,2310.38,2,4,5,245,11,Frequent Buyers,1
15309.0,246,4,797.96,1,4,3,143,8,Frequent Buyers,0
15310.0,114,1,1634.64,2,1,4,214,7,High Value,1
15311.0,1,121,56003.26,5,5,5,555,15,Loyal Customers,2
15312.0,19,8,2005.34,4,5,4,454,13,Loyal Customers,1
15314.0,49,2,492.48,3,3,3,333,9,Others,1
15317.0,313,1,129.75,1,1,1,111,3,Others,0
15321.0,73,9,3961.42,2,5,5,255,12,Frequent Buyers,1
15322.0,112,1,711.18,2,1,3,213,6,Others,1
15323.0,198,3,434.6,1,3,2,132,6,Others,0
15324.0,337,1,140.22000000000003,1,1,1,111,3,Others,0
15325.0,31,7,1439.72,4,5,4,454,13,Loyal Customers,1
15326.0,245,4,1388.81,1,4,4,144,9,Frequent Buyers,0
15328.0,43,1,107.24,3,1,1,311,5,Others,1
15329.0,10,8,1934.63,5,5,4,554,14,Loyal Customers,1
15331.0,135,3,767.91,2,3,3,233,8,Others,1
15336.0,37,1,240.5,3,1,1,311,5,Others,1
15337.0,47,1,373.02,3,1,2,312,6,Others,1
15338.0,313,1,283.43,1,1,2,112,4,Others,0
15339.0,57,5,1253.77,3,4,4,344,11,Big Spenders,1
15340.0,197,1,105.5,1,1,1,111,3,Others,0
15341.0,85,1,382.2,2,1,2,212,5,Others,1
15346.0,61,2,343.7,3,3,2,332,8,Others,1
15347.0,2,4,1162.0,5,4,4,544,13,Loyal Customers,1
15350.0,9,2,547.6,5,3,3,533,11,Recent Engaged,1
15351.0,5,4,1778.18,5,4,4,544,13,Loyal Customers,1
15352.0,184,1,114.95,1,1,1,111,3,Others,0
15353.0,3,6,2398.93,5,4,5,545,14,Loyal Customers,1
15354.0,239,3,284.4,1,3,2,132,6,Others,0
15356.0,4,4,698.45,5,4,3,543,12,Recent Engaged,1
15358.0,1,22,8703.210000000001,5,5,5,555,15,Loyal Customers,1
15359.0,298,8,181.35,1,5,1,151,7,Frequent Buyers,0
15361.0,162,3,270.15000000000003,2,3,2,232,7,Others,0
15362.0,84,2,613.08,2,3,3,233,8,Others,1
15363.0,8,2,678.11,5,3,3,533,11,Recent Engaged,1
15365.0,39,6,2242.81,3,4,5,345,12,Big Spenders,1
15366.0,45,5,1786.57,3,4,4,344,11,Big Spenders,1
15367.0,54,7,3203.74,3,5,5,355,13,Big Spenders,1
15368.0,30,1,275.8,4,1,2,412,7,Recent Customers,1
15369.0,128,11,6251.26,2,5,5,255,12,Frequent Buyers,1
15370.0,46,1,1352.96,3,1,4,314,8,Big Spenders,1
15371.0,298,1,59.400000000000006,1,1,1,111,3,Others,0
15372.0,86,7,4009.66,2,5,5,255,12,Frequent Buyers,1
15373.0,7,6,1005.48,5,4,4,544,13,Loyal Customers,1
15374.0,260,1,139.32,1,1,1,111,3,Others,0
15375.0,326,1,60.96,1,1,1,111,3,Others,0
15377.0,18,4,1211.75,4,4,4,444,12,Loyal Customers,1
15378.0,98,2,246.5,2,3,2,232,7,Others,1
15379.0,36,1,1174.55,4,1,4,414,9,Big Spenders,1
15380.0,1,7,1788.8,5,5,4,554,14,Loyal Customers,1
15381.0,59,3,1293.72,3,3,4,334,10,Big Spenders,1
15382.0,10,6,7777.84,5,4,5,545,14,Loyal Customers,1
15384.0,17,2,1385.38,4,3,4,434,11,Recent Engaged,1
15385.0,28,2,625.2,4,3,3,433,10,Recent Engaged,1
15387.0,128,1,468.65,2,1,2,212,5,Others,1
15389.0,36,4,2233.8,4,4,5,445,13,Loyal Customers,1
15391.0,220,1,289.87,1,1,2,112,4,Others,0
15392.0,10,3,1376.09,5,3,4,534,12,Recent Engaged,1
15393.0,203,3,659.48,1,3,3,133,7,Others,0
15394.0,31,7,3103.26,4,5,5,455,14,Loyal Customers,1
15396.0,219,1,508.2000000000001,1,1,3,113,5,Others,0
15400.0,56,3,586.1,3,3,3,333,9,Others,1
15401.0,88,2,216.95,2,3,1,231,6,Others,1
15402.0,23,4,1203.77,4,4,4,444,12,Loyal Customers,1
15403.0,127,2,170.88,2,3,1,231,6,Others,1
15404.0,11,1,257.06,5,1,2,512,8,Recent Customers,1
15405.0,212,1,310.74,1,1,2,112,4,Others,0
15406.0,89,2,465.16,2,3,2,232,7,Others,1
15409.0,357,1,131.25,1,1,1,111,3,Others,0
15410.0,204,2,1234.88,1,3,4,134,8,High Value,0
15413.0,327,5,6798.72,1,4,5,145,10,Frequent Buyers,0
15416.0,114,3,588.5,2,3,3,233,8,Others,1
15418.0,61,2,452.32,3,3,2,332,8,Others,1
15420.0,70,6,743.0,3,4,3,343,10,Frequent Buyers,1
15421.0,21,6,2854.98,4,4,5,445,13,Loyal Customers,1
15422.0,15,5,1522.27,5,4,4,544,13,Loyal Customers,1
15423.0,217,2,223.39,1,3,1,131,5,Others,0
15424.0,99,1,214.44,2,1,1,211,4,Others,1
15425.0,36,4,1944.57,4,4,4,444,12,Loyal Customers,1
15426.0,5,5,1168.0,5,4,4,544,13,Loyal Customers,1
15428.0,23,3,668.97,4,3,3,433,10,Recent Engaged,1
15430.0,103,2,954.75,2,3,3,233,8,Others,1
